User Name,IMEI,Phone Number,Modified Date,Blocked
alldevices@alldevices.uk,354017110427263,882360012774925,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,354017110427420,882360012774916,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,354017110429780,882360011422289,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,354017110447527,882360012287202,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,354017110450620,882360011422288,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,354017110450703,882360011422287,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,354017110452097,882360011426954,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,354017110936495,882360012287175,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,354017110936560,882360011426983,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,354017110936669,882360011336217,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,354017115812071,882360012775584,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,354017115813269,882360012775582,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,354017116226743,882360012775585,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,354017116232741,882360012775614,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,354017116232790,882360012775616,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,354017116510799,882360012775591,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,354017116511052,882360012775589,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,358735073843780,882360007769251,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,358735073859869,882360006335259,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,358735073859885,882360008671095,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,358735073860180,882360008671080,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359632102165690,882360012289531,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359632103698863,882360012771557,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359632103701501,882360012289534,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359632103716152,882360011422290,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359632103744873,882360011422266,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359632103748502,882360011422270,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359632103766710,882360011422291,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359632108465045,882360011336246,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633104181461,882360012775577,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633104191916,882360012775579,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633104205328,882360012775586,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633104216531,882360012775618,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633104239418,882360012775610,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633104245357,882360012775613,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633104250480,882360012775575,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633104257790,882360012775576,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633104270611,882360012775596,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633104286435,882360012775615,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633104984732,882360012774867,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633105501741,882360012771477,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633105560143,882360012771479,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633106500486,882360012774870,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633106817971,882360012771506,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633106818284,882360012771533,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633106911741,882360012771493,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633106918324,882360012774863,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633106959526,882360012771497,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633106959567,882360012771544,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633106959633,882360012771550,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633106959740,500306206200716,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633107553344,882360012771558,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633107553351,882360012771478,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633107553492,882360012771555,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633107556941,882360012289533,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633107557006,882360012289532,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633107557097,882360012289530,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633107731460,882360012771551,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633107765500,882360012775739,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633107784154,882360012774830,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633107791969,882360012774949,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633107798006,882360012774896,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633108388740,882360012775742,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633108422051,882360012775738,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633108427456,882360012775689,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633108595617,882360012775716,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633108607685,882360012775679,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633108704524,882360012775682,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633108713699,882360012775750,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633108717138,882360012775743,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109176532,882360012289551,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109176698,882360012289529,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633109185293,882360011336242,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109187687,882360012289522,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633109187695,882360011336227,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109187737,882360012287220,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109187778,882360012289527,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109187836,882360012287223,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109187919,882360012287221,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109215645,882360012287222,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109237102,882360012289495,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633109253968,882360011336245,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109266465,882360012287224,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109423926,882360012775775,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109424098,882360012771525,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633109437694,882360012775514,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109450820,882360012771532,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633109450887,882360012771528,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633109458799,882360012771531,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109458823,882360012771527,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109458831,882360012771526,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633109459011,882360012771530,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633109550280,882360012775774,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109585823,882360012287210,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109602578,882360012774801,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633109697834,882360012775772,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109727136,882360011336235,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109727292,882360011336239,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633109727441,882360012289552,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109727573,882360012289553,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109727870,882360012289526,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109749569,882360011336215,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633109749726,882360011336216,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633109749809,882360011336244,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109777677,882360012287219,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109777693,882360012289528,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109780655,882360011336243,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109864491,882360012775688,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109864632,882360012775692,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633109895131,882360012287189,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633109895248,882360012287188,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109936430,882360012287207,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633109936513,882360012287192,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359633109960844,882360012775773,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359633109960984,882360012771524,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090061354,0000453142,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090061743,882360007769240,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090062907,882360008671093,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090063038,882360008671092,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090063566,004236639101106,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090104469,882360012775638,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090106175,882360012775641,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090106951,882360012775635,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090108163,882360012775637,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090109377,882360012775644,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090141685,882360007769269,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090163952,882360012775636,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090189502,882360012775642,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090189635,882360012775643,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090190468,882360012775640,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090193462,882360012775639,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090316337,882360011348036,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090316345,882360011409522,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090316436,882360011409526,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090316469,882360011409546,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090316709,882360011409521,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090317764,2009199847034,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090317913,882360011348030,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090317962,882360011409531,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090318648,882360010310315,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090318689,2009199847091,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090318713,882360011120511,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090318788,882360011348040,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090321980,882360010013003,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090323051,882360011120505,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090324695,882360011409523,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090325452,882360011409535,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090578316,882360011348031,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090583977,882360012289540,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090584306,882360012771561,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090584314,882360012771538,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090584561,882360012289523,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090584579,882360012774964,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090584587,882360012774966,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090584595,882360012774930,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090584603,882360012289508,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090584629,882360011336249,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090584637,882360011426970,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090584678,882360012289525,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090586194,882360012771539,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090586202,882360012771542,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090586210,882360012771541,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090586657,882360012771480,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090586681,882360012771482,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090586699,882360011336230,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090586723,882360011336229,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090586731,882360012771507,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090586764,882360012771523,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090587929,882360012289565,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090587945,882360011336248,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090587986,882360011422300,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090588000,882360012289505,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090589883,882360011426978,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090590154,882360012771529,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090590212,882360011336231,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090590238,882360012287181,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090591962,882360012774965,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090591970,882360012289491,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090592051,882360012771519,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090592069,882360012289542,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090593117,882360012287196,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090593513,882360012774967,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090593521,882360012289524,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090593570,882360011336240,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090593638,882360012771563,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090595047,882360012774946,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090595054,882360011426984,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090595070,882360012289506,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090595096,882360011422301,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090595120,882360012289493,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090595146,882360011426981,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090629556,882360012774860,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090629614,882360012774845,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090629622,882360012775707,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090629630,882360012775623,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090629648,882360012775647,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090629663,882360012775620,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090631529,882360012775606,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090631545,882360012774876,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090631578,882360012774875,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090631586,882360012774945,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090631594,882360012775624,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090631602,882360012775604,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090631610,882360012775667,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090631628,882360012775560,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090631644,882360012775605,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090634390,882360012775621,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090636353,882360012774817,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090636379,882360012774816,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090636387,882360012775672,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090647467,882360012775580,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090647475,882360012775622,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090647483,882360012775581,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090647491,882360012775565,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090647509,882360012775535,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090647533,882360012775567,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090647541,882360012775561,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090647558,882360012775542,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090647566,882360012775534,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090647574,882360012775599,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090647582,882360012775568,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090649133,882360012775543,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090650297,882360012775518,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090650321,882360012775504,2/3/2021 12:44:08 AM,True
alldevices@alldevices.uk,359647090650370,882360012775729,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090650388,882360012775758,2/3/2021 12:44:08 AM,False
alldevices@alldevices.uk,359647090651238,882360012775670,2/3/2021 12:44:08 AM,False
